Lake,name_display,island_oikos,in_oikos_core_19,group,Year,Season,present
Azul,Azul,Sao Miguel,TRUE,Zoo,2003,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2003,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2003,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2004,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2004,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2004,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2004,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2005,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2005,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2005,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2005,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2006,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2006,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2006,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2006,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2007,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2007,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2007,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2007,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2008,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2008,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2008,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2008,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2009,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2009,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2009,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2009,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2010,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2010,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2010,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2010,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2011,Autumn,TRUE
Azul,Azul,Sao Miguel,TRUE,Zoo,2011,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2011,Summer,TRUE
Azul,Azul,Sao Miguel,TRUE,Zoo,2011,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2012,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2012,Spring,TRUE
Azul,Azul,Sao Miguel,TRUE,Zoo,2012,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2012,Winter,TRUE
Azul,Azul,Sao Miguel,TRUE,Zoo,2013,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2013,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2013,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2013,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2014,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2014,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2014,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2014,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2015,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2015,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2015,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2015,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2016,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2016,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2016,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2016,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2017,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2017,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2017,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2017,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2018,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2018,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2018,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2018,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2019,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2019,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2019,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2019,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2020,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2020,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2020,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2020,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2021,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2021,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2021,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2021,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2022,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2022,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2022,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2022,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2023,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2023,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2023,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2023,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2024,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2024,Spring,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2024,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2024,Winter,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2025,Autumn,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2025,Spring,TRUE
Azul,Azul,Sao Miguel,TRUE,Zoo,2025,Summer,FALSE
Azul,Azul,Sao Miguel,TRUE,Zoo,2025,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2003,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2003,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2003,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2003,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2004,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2004,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2004,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2004,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2005,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2005,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2005,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2005,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2006,Autumn,TRUE
Branca,Branca,Flores,FALSE,Diatom,2006,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2006,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2006,Winter,TRUE
Branca,Branca,Flores,FALSE,Diatom,2007,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2007,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2007,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2007,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2008,Autumn,TRUE
Branca,Branca,Flores,FALSE,Diatom,2008,Spring,TRUE
Branca,Branca,Flores,FALSE,Diatom,2008,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2008,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2009,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2009,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2009,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2009,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2010,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2010,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2010,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2010,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2011,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2011,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2011,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2011,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2012,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2012,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2012,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2012,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2013,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2013,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2013,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2013,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2014,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2014,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2014,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2014,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2015,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2015,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2015,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2015,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2016,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2016,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2016,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2016,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2017,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2017,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2017,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2017,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2018,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2018,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2018,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2018,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2019,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2019,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2019,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2019,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2020,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2020,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2020,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2020,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2021,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2021,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2021,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2021,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2022,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2022,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2022,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2022,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2023,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2023,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2023,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2023,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2024,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2024,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2024,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2024,Winter,FALSE
Branca,Branca,Flores,FALSE,Diatom,2025,Autumn,FALSE
Branca,Branca,Flores,FALSE,Diatom,2025,Spring,FALSE
Branca,Branca,Flores,FALSE,Diatom,2025,Summer,FALSE
Branca,Branca,Flores,FALSE,Diatom,2025,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2003,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2003,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2003,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2003,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2004,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2004,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2004,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2004,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2005,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2005,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2005,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2005,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2006,Autumn,TRUE
Branca,Branca,Flores,FALSE,Env,2006,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2006,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2006,Winter,TRUE
Branca,Branca,Flores,FALSE,Env,2007,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2007,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2007,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2007,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2008,Autumn,TRUE
Branca,Branca,Flores,FALSE,Env,2008,Spring,TRUE
Branca,Branca,Flores,FALSE,Env,2008,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2008,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2009,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2009,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2009,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2009,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2010,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2010,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2010,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2010,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2011,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2011,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2011,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2011,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2012,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2012,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2012,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2012,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2013,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2013,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2013,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2013,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2014,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2014,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2014,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2014,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2015,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2015,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2015,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2015,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2016,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2016,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2016,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2016,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2017,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2017,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2017,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2017,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2018,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2018,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2018,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2018,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2019,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2019,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2019,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2019,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2020,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2020,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2020,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2020,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2021,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2021,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2021,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2021,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2022,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2022,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2022,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2022,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2023,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2023,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2023,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2023,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2024,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2024,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2024,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2024,Winter,FALSE
Branca,Branca,Flores,FALSE,Env,2025,Autumn,FALSE
Branca,Branca,Flores,FALSE,Env,2025,Spring,FALSE
Branca,Branca,Flores,FALSE,Env,2025,Summer,FALSE
Branca,Branca,Flores,FALSE,Env,2025,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2003,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2003,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2003,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2003,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2004,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2004,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2004,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2004,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2005,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2005,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2005,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2005,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2006,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2006,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2006,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2006,Winter,TRUE
Branca,Branca,Flores,FALSE,Macro,2007,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2007,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2007,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2007,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2008,Autumn,TRUE
Branca,Branca,Flores,FALSE,Macro,2008,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2008,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2008,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2009,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2009,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2009,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2009,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2010,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2010,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2010,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2010,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2011,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2011,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2011,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2011,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2012,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2012,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2012,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2012,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2013,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2013,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2013,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2013,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2014,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2014,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2014,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2014,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2015,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2015,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2015,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2015,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2016,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2016,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2016,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2016,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2017,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2017,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2017,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2017,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2018,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2018,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2018,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2018,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2019,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2019,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2019,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2019,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2020,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2020,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2020,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2020,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2021,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2021,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2021,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2021,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2022,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2022,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2022,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2022,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2023,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2023,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2023,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2023,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2024,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2024,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2024,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2024,Winter,FALSE
Branca,Branca,Flores,FALSE,Macro,2025,Autumn,FALSE
Branca,Branca,Flores,FALSE,Macro,2025,Spring,FALSE
Branca,Branca,Flores,FALSE,Macro,2025,Summer,FALSE
Branca,Branca,Flores,FALSE,Macro,2025,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2003,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2003,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2003,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2003,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2004,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2004,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2004,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2004,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2005,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2005,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2005,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2005,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2006,Autumn,TRUE
Branca,Branca,Flores,FALSE,Phyto,2006,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2006,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2006,Winter,TRUE
Branca,Branca,Flores,FALSE,Phyto,2007,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2007,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2007,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2007,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2008,Autumn,TRUE
Branca,Branca,Flores,FALSE,Phyto,2008,Spring,TRUE
Branca,Branca,Flores,FALSE,Phyto,2008,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2008,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2009,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2009,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2009,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2009,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2010,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2010,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2010,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2010,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2011,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2011,Spring,FALSE
Branca,Branca,Flores,FALSE,Phyto,2011,Summer,FALSE
Branca,Branca,Flores,FALSE,Phyto,2011,Winter,FALSE
Branca,Branca,Flores,FALSE,Phyto,2012,Autumn,FALSE
Branca,Branca,Flores,FALSE,Phyto,2012,Spring,FALSE
